Geometry,Lon,Lat,R_EOS10_SOS15,EOS10_SOS15_Tem_C,P_EOS10_SOS15,EOS10_SOS15_Tem_P,R_EOS10_SOS50,EOS10_SOS50_Tem_C,P_EOS10_SOS50,EOS10_SOS50_Tem_P,R_EOS50_SOS15,EOS50_SOS15_Tem_C,P_EOS50_SOS15,EOS50_SOS15_Tem_P,R_EOS50_SOS50,EOS50_SOS50_Tem_C,P_EOS50_SOS50,EOS50_SOS50_Tem_P,R_SOS15_EOS10,SOS15_EOS10_Tem_C,P_SOS15_EOS10,SOS15_EOS10_Tem_P,R_SOS15_EOS50,SOS15_EOS50_Tem_C,P_SOS15_EOS50,SOS15_EOS50_Tem_P,R_SOS50_EOS10,SOS50_EOS10_Tem_C,P_SOS50_EOS10,SOS50_EOS10_Tem_P,R_SOS50_EOS50,SOS50_EOS50_Tem_C,P_SOS50_EOS50,SOS50_EOS50_Tem_P,Clim_cover_type2
POINT(111.625 53.875),111.625,53.875,0.081062679,0.805315232,0.457951293,0.02154367,0.168970431,0.76523954,0.147921264,0.020905948,-0.03571333,1.359149899,0.545495227,4.35E-05,-0.036876709,1.375977224,0.558333272,2.92E-05,1.542115553,-2.348782518,0.000378455,0.000172625,1.065355328,-2.335052141,0.089356793,0.004464858,0.457970038,-2.467355025,0.227857251,0.000513469,0.127137951,-2.371303626,0.768846842,0.001036219,Boreal savanna
POINT(103.375 53.875),103.375,53.875,0.357013806,-0.094954375,0.007664556,0.913482314,0.253246109,-0.488419424,0.177258672,0.698730938,0.37738721,-0.825536456,0.002371646,0.34792262,0.448309285,-0.089348706,0.015571437,0.936246323,0.0570854,-0.131134944,0.907683648,0.881945947,-0.276267927,-0.1130716,0.512171331,0.896845821,0.072323687,-2.956430036,0.742332077,5.94E-06,0.123137481,-2.994209529,0.515275548,4.71E-06,Temperate grassland
POINT(54.375 53.875),54.375,53.875,0.280808945,0.363732225,0.225861274,0.442302133,0.507941247,0.812508013,0.083353509,0.490818527,0.301501403,2.478264121,0.272270701,0.014870749,0.375976702,2.183464019,0.157106554,0.030251306,-0.39399397,0.276531611,0.136786288,0.702086108,0.031560159,0.441322195,0.897613469,0.589169651,-0.428085952,-2.831931651,0.001761644,5.99E-05,0.014095063,-1.377158777,0.932566381,0.007287294,Temperate grassland
POINT(66.875 53.875),66.875,53.875,0.296598467,-3.391613001,0.164531873,0.08806403,0.429675883,-2.222184298,0.026456458,0.209086759,0.382427559,-1.549671261,0.17437737,0.516879212,0.587551334,0.354823993,0.02358223,0.871463056,-0.024173023,-5.019331691,0.926637523,0.060554814,-0.135652271,-5.161187503,0.557768049,0.051612666,0.240032861,-1.179652534,0.462460953,0.635738069,-0.081851515,-1.68775965,0.777758621,0.504185124,Temperate grassland
POINT(67.375 53.875),67.375,53.875,-0.166684245,-1.641729448,0.379191678,0.624701145,0.125051471,-1.749008228,0.545032228,0.607025573,-0.180436672,2.082481982,0.404122313,0.581895625,0.016623286,2.302997795,0.944354801,0.554014799,-0.298035774,-1.856877876,0.341153501,0.216365194,-0.447903983,-1.613481796,0.147507403,0.602719156,-0.33384201,-5.515680952,0.1793136,0.014906202,-0.327970485,-5.217030713,0.171720879,0.020652297,Temperate grassland
POINT(-2.125 53.875),-2.125,53.875,0.348721558,-44.20395685,0.145812499,0.00160774,0.161830709,-46.64096751,0.592676271,0.001773462,-0.072338138,3.896379316,0.676658454,0.633314311,-0.048441522,5.953509976,0.802219492,0.259446485,0.436746452,8.23004325,0.060316037,0.262026348,-0.979436927,1.060589996,0.071536036,0.860714426,0.057036477,-5.311298994,0.788989524,0.258909136,-0.479658255,-3.138608727,0.341572887,0.525809374,Temperate grassland
POINT(21.625 53.875),21.625,53.875,0.332416312,-2.893647725,0.207903628,0.083961605,0.952998406,-1.377374036,0.028597026,0.396248206,-0.175535804,2.286172717,0.436317322,0.377430986,-0.283583707,2.1561641,0.409793389,0.076970896,0.109692735,0.652763006,0.628665233,0.685614377,-0.081192776,0.70632517,0.758167669,0.669525837,0.183575931,-2.500987338,0.146935886,0.049297186,0.163269309,-3.134399968,0.225161873,0.012383186,Temperate grassland
POINT(-108.875 54.125),-108.875,54.125,0.242064334,-1.491791142,0.331343824,0.102425077,0.296399114,-1.59145018,0.254947973,0.067459905,0.786278889,1.233190368,0.022455196,0.596947929,0.717442375,1.177448558,0.096219089,0.668352476,0.092573094,-1.394228944,0.602384605,0.000521067,-0.050190494,-1.325226816,0.710862938,0.000590547,-0.064215099,-2.118242106,0.663712078,0.000250447,-0.06735088,-2.134433231,0.563594058,0.000219862,Temperate grassland
POINT(-109.125 54.125),-109.125,54.125,0.246354553,-1.482870859,0.322589152,0.105785482,0.300774778,-1.587101179,0.248150754,0.069474854,0.662814044,1.106514252,0.013378847,0.063932343,0.625351298,1.898949912,0.026374086,0.009804511,0.091748659,-1.360510353,0.616029966,0.000846455,-0.04988593,-1.290462845,0.719956099,0.000954164,-0.060616641,-2.106598967,0.688629741,0.000383085,-0.068981327,-2.124791542,0.563320443,0.000330983,Boreal forest
POINT(84.625 54.125),84.625,54.125,0.441449888,-1.313588951,0.015676139,0.180194503,0.696665806,0.004900153,0.000267027,0.992409857,0.677237458,0.798873399,0.004635284,0.207806598,0.695795022,2.852504383,0.009776451,0.024804451,-0.541520082,-1.767698372,0.011995095,0.002405922,-0.202490976,-1.69556364,0.233027953,0.000598482,-0.099829861,-1.895215862,0.490791401,7.13E-06,0.051103051,-1.964309502,0.627014854,1.69E-06,Temperate deciduous forest
POINT(84.375 54.125),84.375,54.125,0.553830036,-0.164541937,0.001841711,0.775902834,0.696871358,0.00770391,0.000266542,0.988276282,0.680936417,0.785506936,0.004553132,0.209760957,0.6299119,2.41528771,0.01720689,0.038469488,-0.540036601,-1.762659082,0.012343706,0.002487568,-0.20765375,-1.69032621,0.221296661,0.000573263,-0.100658285,-1.919723357,0.480977439,5.66E-06,0.045728887,-1.990678646,0.660190553,1.39E-06,Temperate deciduous forest
POINT(90.375 54.125),90.375,54.125,0.362695666,2.081745485,0.021790626,0.028413635,0.340585037,1.859929563,0.114715763,0.071717088,0.159243417,3.711646908,0.249812059,0.000524815,0.302472769,3.630935416,0.079888193,0.000387608,0.302606961,-1.623666384,0.242090393,0.01360881,0.266806122,-1.663990742,0.31287936,0.012164103,-0.0623387,-1.98408439,0.744672654,0.003516363,-0.02325931,-1.975976615,0.905516757,0.003689714,Temperate grassland
POINT(103.375 54.125),103.375,54.125,0.148297405,-1.376397428,0.08019326,0.122934283,0.213731759,-1.362032262,0.06414305,0.121681316,0.230555189,0.290345617,0.058095365,0.529182451,0.305958985,0.568552039,0.068271394,0.313857732,1.031829611,-2.354848301,0.100786817,0.015639656,0.55124609,-1.524863736,0.209301409,0.084721048,-0.298512157,-2.443776084,0.445081954,0.005098099,0.09911112,-2.344627329,0.727933352,0.006671258,Temperate grassland
POINT(56.875 54.125),56.875,54.125,0.027758144,-3.834694386,0.920538702,0.000771887,0.022370368,-3.82693031,0.939773143,0.002184575,0.383359654,0.432740211,0.351284208,0.710230553,0.302457235,0.468034746,0.439519935,0.693840629,-0.027630789,-0.535448408,0.842070221,0.269682234,0.058627453,-0.499857055,0.708735083,0.30027335,0.044587357,-1.7604067,0.67550464,0.001063164,0.035680002,-1.728084454,0.76922867,0.001333044,Temperate mixed forest
POINT(56.625 54.125),56.625,54.125,0.053298842,-3.727942235,0.846865955,0.000783413,0.043144171,-3.711539928,0.883021579,0.002231481,0.382779992,0.44338359,0.351102381,0.695460553,0.306136907,0.496523762,0.434193931,0.668352748,-0.032949891,-0.578813708,0.811011936,0.222415288,0.053304981,-0.538948052,0.732628377,0.253667804,0.045987936,-1.75333566,0.669335696,0.00125415,0.038276016,-1.718867087,0.755340079,0.001569867,Temperate grassland
POINT(57.125 54.125),57.125,54.125,1.060366144,-1.190978994,0.000375222,0.124373158,1.329135516,0.738196195,2.11E-09,0.153835575,0.76490354,1.397087071,0.002094891,0.010736443,0.703653706,1.420776108,0.000608792,0.005898991,-0.300793325,-1.035000814,0.003443999,5.99E-05,-0.219230278,-1.079885374,0.184224168,0.000377594,-0.186778878,-2.035537744,0.129396234,0.000197669,-0.172014052,-2.175711415,0.322921558,0.000107953,Temperate mixed forest
POINT(104.125 54.125),104.125,54.125,0.385741542,-0.501588669,0.008586945,0.559269307,0.610311951,0.513846897,0.002568093,0.620513009,-0.033288693,1.164888379,0.852445633,0.068505624,0.304525906,1.374689287,0.126424515,0.020149179,-0.449677848,-1.381066245,0.267332746,0.080971894,0.411291005,-1.601219929,0.239839409,0.054104638,-0.333178718,-2.470805867,0.078128536,1.07E-05,-0.211957168,-2.757631652,0.167438928,3.00E-06,Boreal forest
POINT(106.875 54.125),106.875,54.125,0.143163703,1.818568026,0.203885119,0.074386255,0.074840933,1.719688271,0.576592264,0.054400027,0.038402978,0.36325343,0.620255143,0.156172602,0.044526671,0.37200509,0.633281199,0.153238754,-0.644012749,-1.77690076,0.211103313,0.033017386,-0.929506447,-2.138700465,0.090147161,0.00332422,-0.153447977,-4.024991435,0.548930445,4.05E-05,-0.277772478,-4.212154516,0.339430471,6.06E-06,Boreal forest
POINT(104.625 54.125),104.625,54.125,0.22415082,-2.442785952,0.087364134,0.017636686,0.248342347,-2.301728676,0.130883735,0.033560391,0.121878413,0.861563214,0.385438849,0.182665013,0.222941039,0.944086737,0.16964356,0.131534187,-0.142805689,-1.170381639,0.68063431,0.062225686,-0.613638765,-1.691590854,0.134237722,0.013055679,0.060611901,-2.854232383,0.752020533,2.12E-05,0.450496406,-2.942671526,0.033184852,6.49E-06,Boreal forest
POINT(106.375 54.125),106.375,54.125,0.009126384,-0.77243865,0.924998296,0.346630204,-0.077770467,-1.161609946,0.505412361,0.246762167,-0.148523946,0.701294025,0.268988672,0.482855076,-0.04475483,0.56650419,0.739535959,0.58251914,1.986351001,-1.675137984,0.003250234,0.051367975,0.888446941,0.891627921,0.076261487,0.341501081,-0.683662306,-3.149723957,0.161337837,0.001258072,-0.357857781,-3.626600286,0.322985206,0.00040947,Boreal forest
POINT(106.125 54.125),106.125,54.125,0.009652565,-0.851998582,0.920403289,0.321327429,-0.083319231,-1.292084002,0.475577861,0.220107449,-0.150780552,0.717435236,0.264257808,0.485704634,-0.045908082,0.557337645,0.73431189,0.59930445,2.013996471,-1.801631842,0.002723214,0.041247449,0.884773759,0.914256012,0.077715897,0.355472201,-0.686708627,-3.144851833,0.167122708,0.001706153,-0.351121237,-3.631327092,0.340467549,0.000557909,Boreal forest
POINT(104.875 54.125),104.875,54.125,0.037889856,-0.520643392,0.700670557,0.541287167,0.152805317,-0.575142435,0.298095067,0.476728285,0.108600521,0.919645948,0.209626472,0.063229865,0.251436993,0.932203012,0.074909475,0.025217411,-1.331573898,0.009413892,0.043875389,0.991248656,-0.885305022,-1.388754208,0.166487863,0.201074718,0.414723943,-2.86163413,0.246080342,0.001153269,0.717110141,-2.822200932,0.016488671,0.000188006,Boreal forest
POINT(104.375 54.125),104.375,54.125,0.214428837,-2.705857406,0.089508258,0.008722766,0.220439783,-2.573608242,0.17373965,0.020480877,0.121836838,0.779506685,0.391162451,0.232436682,0.225325008,0.879931574,0.169560792,0.163340221,-0.16196571,-1.182719579,0.639295275,0.061035178,-0.545342512,-1.383831125,0.19230121,0.027365968,0.040625441,-2.845605211,0.830686807,1.95E-05,0.417282549,-2.976751753,0.046061517,5.67E-06,Boreal forest
POINT(103.875 54.125),103.875,54.125,0.385441639,-0.531360736,0.00869643,0.559455708,0.567225813,-0.102635509,0.000800125,0.753512577,-0.037158351,1.14103435,0.836106717,0.074878652,0.301424185,1.350720603,0.132647077,0.022978743,-0.394482191,-0.940436355,0.341512444,0.141253153,0.426693071,-1.549323178,0.227505497,0.055870434,-0.339135735,-2.487047787,0.072124449,1.01E-05,-0.211544887,-2.775752139,0.168753259,3.07E-06,Boreal forest
POINT(106.625 54.125),106.625,54.125,0.149272933,2.023845629,0.172047323,0.047364041,0.081802084,1.867140987,0.532749986,0.03970117,0.040491011,0.373075608,0.600551955,0.144601715,0.046006403,0.380577288,0.620985461,0.143008539,-0.670161437,-1.667343257,0.20952861,0.048618616,-0.971510095,-2.071057251,0.083518605,0.004487578,-0.105691709,-4.112681434,0.663833768,1.98E-05,-0.19665303,-4.230959524,0.474213256,3.36E-06,Boreal forest
POINT(-116.625 54.125),-116.625,54.125,0.213582951,-0.330855831,0.027754537,0.756829381,0.300729861,-0.784924981,0.336277733,0.632550763,0.052666713,0.985366343,0.756182108,0.20674652,0.341288159,0.97001287,0.353462951,0.185669378,0.592119713,-1.86625568,0.266019473,0.009597268,-0.013005155,-1.825694842,0.973137261,0.029851626,0.434122932,-1.604854348,0.046086423,0.003683208,-0.237624762,-2.166336693,0.084451222,0.005949808,Temperate grassland
POINT(-116.875 54.125),-116.875,54.125,0.207169793,-0.399944352,0.039861068,0.7450099,0.397355675,0.837547571,0.070518621,0.280843168,0.049211672,1.018490293,0.770678669,0.186457611,0.338522425,0.999699937,0.354732944,0.166974067,0.594083097,-1.934898703,0.258307996,0.007694971,0.014816869,-1.922318174,0.969249036,0.024313596,0.43333639,-1.621975001,0.043996012,0.002994813,-0.235079808,-2.176884421,0.081420856,0.00420701,Temperate grassland
POINT(-117.375 54.125),-117.375,54.125,0.145674128,1.030027297,0.259454441,0.418024675,0.435810921,1.079125073,0.035399937,0.345442234,0.087460959,1.888814981,0.408134973,0.001564845,0.054148125,1.879752501,0.822355373,0.013040068,0.462740097,-1.967653287,0.299572113,0.058415295,0.235747438,-2.310062001,0.589953236,0.02356613,-0.336581747,-3.554847104,0.113017091,0.000361812,-0.52770207,-3.930233762,0.01471295,6.04E-05,Temperate grassland
POINT(-121.125 54.125),-121.125,54.125,0.500412465,0.868401706,0.000855045,0.322241443,0.403023028,-2.230547259,0.027755891,0.128628015,0.471032912,2.768265983,0.037049631,0.155367529,0.552718245,2.014381961,0.032987529,0.29579895,0.436332553,-4.930477765,0.133126378,0.002806803,0.327091185,-4.352245976,0.17376105,0.006735933,0.466012945,-4.287794751,0.089392939,0.005343611,0.392748547,-3.197479845,0.078358552,0.012665983,Temperate grassland
POINT(-122.375 54.125),-122.375,54.125,0.063724571,-2.097732912,0.724352166,0.228993189,0.226478654,-1.996444542,0.275129972,0.161693998,0.327535882,2.083709834,0.035281948,0.161958163,0.337856841,1.570957039,0.166191362,0.318224109,0.311130561,-2.758366086,0.361511619,0.005962154,0.196332572,-3.009760981,0.478037811,0.001588869,-0.010068933,-2.482759534,0.963043873,0.002360317,-0.139502713,-2.515867919,0.439088536,0.001065048,Temperate mixed forest
POINT(-118.375 54.125),-118.375,54.125,-0.029878979,-2.79169315,0.839867166,0.068454581,0.255453693,-1.463795339,0.225485471,0.244238277,0.050289088,1.939602798,0.775065068,0.04377976,0.26976173,1.825069295,0.301732616,0.038559945,0.722037077,-1.687448889,0.293505937,0.214135955,0.56555501,-1.58340592,0.176404854,0.228659273,0.226061733,-2.82705797,0.453853764,0.002106148,0.086785856,-2.753917421,0.680958437,0.005961012,Temperate grassland
POINT(-118.125 54.125),-118.125,54.125,-0.583585348,-8.573781906,0.003562212,4.76E-06,0.162629467,-5.277843883,0.581966492,0.017679127,0.051770409,3.020412639,0.795951879,0.03159624,0.326242418,1.56162875,0.17527025,0.110576053,-0.223328191,-2.330041334,0.25679044,0.010849415,-0.146615602,-2.574110462,0.513807374,0.007108926,-0.096130895,-2.914445518,0.558032584,0.001234382,-0.16506011,-3.026527026,0.382576295,0.000936919,Temperate grassland
POINT(-120.875 54.125),-120.875,54.125,0.420601821,-1.941352845,0.007432752,0.101729485,0.59037315,0.312163872,0.006664835,0.71740642,0.105460538,-2.762292984,0.519756049,0.062882466,0.176544949,-2.450930442,0.426090622,0.112464261,0.142490562,-2.781385941,0.615647459,0.032566974,0.025179451,-2.75981868,0.938976419,0.05294122,0.100754826,-2.511372297,0.616853281,0.002322103,0.012459152,-2.397998258,0.950505722,0.002335909,Temperate grassland
POINT(-120.375 54.125),-120.375,54.125,0.218685261,-2.074979736,0.045549389,0.09648671,0.380993894,-1.675564327,0.087851758,0.25972712,0.066226668,-0.438770324,0.403363835,0.58422178,0.241625795,-0.226713608,0.057152965,0.722972569,-1.055411182,-6.604881631,0.043246569,0.000199513,1.808551602,-2.653102474,0.068273398,0.028835229,-0.427112243,-4.629988492,0.148105719,0.000254258,1.06646345,-3.721224828,0.029393871,0.004202328,Temperate grassland
POINT(-121.875 54.125),-121.875,54.125,0.376737459,-2.218589232,0.005123975,0.124187098,0.48937878,-2.10278504,0.00078209,0.107068266,0.314372924,2.122242121,0.096112221,0.22557714,0.446011836,1.118307352,0.04126305,0.566299542,0.10275103,-2.965931761,0.760367388,0.01596563,0.267254629,-2.696857397,0.277877026,0.021822428,0.191218876,-3.926570355,0.42285773,0.000582037,0.245864338,-3.767180256,0.163607735,0.000654033,Temperate mixed forest
POINT(-120.625 54.125),-120.625,54.125,0.436104319,-1.689147285,0.006106054,0.143628173,0.501426749,-1.730080499,0.017445219,0.161093555,0.067251779,-3.822063695,0.656229579,0.012845156,0.135942137,-3.605153651,0.498446824,0.021446851,0.134573175,-2.759699941,0.636597648,0.034682027,0.039643507,-2.721649836,0.903572253,0.055206416,0.117875673,-2.418625921,0.559951629,0.002150212,0.019503679,-2.285166751,0.922453251,0.00226455,Temperate grassland
